idno,fold,logits_threshold,wake_acc,sleep_acc,best_model_path
S034,24,-0.18489891,0.8512868134783762,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S034_best_model_fold.pth
S035,25,0.26111412,0.715332492908919,0.9499742400824317,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S035_best_model_fold.pth
S039,26,0.46421838,0.7104117427540739,0.950087489063867,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S039_best_model_fold.pth
S042,27,0.59745824,0.6470159358400167,0.949954954954955,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S042_best_model_fold.pth
S043,28,0.0065106265,0.502864734700656,0.9500738552437223,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S043_best_model_fold.pth
S044,29,-2.2810037,0.2553191489361702,0.9500481695568401,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S044_best_model_fold.pth
S045,30,41.729973,0.36211844508218105,0.9500680272108843,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S045_best_model_fold.pth
S046,31,0.44788337,0.693792484288829,0.9499391727493918,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S046_best_model_fold.pth
S048,32,0.09587927,0.6140786338363781,0.9499759078365237,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S048_best_model_fold.pth
S049,33,-0.30779952,0.7733745684695051,0.9499371596145789,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S049_best_model_fold.pth
S050,34,26.828144,0.6355672823218997,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S050_best_model_fold.pth
S051,35,-0.08862384,0.6593505959720509,0.9500768049155146,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S051_best_model_fold.pth
S053,36,0.08088787,0.6557267805081216,0.9499165275459098,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S053_best_model_fold.pth
S054,37,0.32045645,0.7151548241166835,0.9499975221765201,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S054_best_model_fold.pth
S056,38,-0.0050890082,0.6319310982988113,0.9494545454545454,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S056_best_model_fold.pth
S057,39,0.31185973,0.4102817974105103,0.949922480620155,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S057_best_model_fold.pth
S061,40,-0.32339165,0.43449508489722966,0.9500229252636405,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S061_best_model_fold.pth
S062,41,-3.7178755,0.5085223459938263,0.9499698613622665,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S062_best_model_fold.pth
S063,42,0.54046196,0.5978804827789226,0.9499689633767846,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S063_best_model_fold.pth
S064,43,0.06900853,0.39144190461124734,0.9499926315272388,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S064_best_model_fold.pth
S066,44,0.21560407,0.7404040957126431,0.9500366300366301,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S066_best_model_fold.pth
S068,45,0.3101319,0.6382241109371505,0.9500227376080036,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S068_best_model_fold.pth
S069,46,0.15948999,0.4465322112594312,0.9501457119067444,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S069_best_model_fold.pth
S070,47,0.2595033,0.5040372929326563,0.9499690284461809,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S070_best_model_fold.pth
S071,48,0.13717628,0.4526390616669629,0.9500328731097962,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S071_best_model_fold.pth
S072,49,4.0940056,0.5000445077443475,0.9500564971751413,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S072_best_model_fold.pth
S073,50,1.2013355,0.3876522469550609,0.9500248385494288,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S073_best_model_fold.pth
S074,51,5.9705305,0.6884198833657318,0.9499211977935382,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S074_best_model_fold.pth
S076,52,-0.07545347,0.3859475507174666,0.9500435161009574,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S076_best_model_fold.pth
S077,53,4.754572,0.7832673267326733,0.9499545040946314,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S077_best_model_fold.pth
S078,54,0.24032867,0.3981046700247588,0.9481373971940009,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S078_best_model_fold.pth
S079,55,0.2561496,0.7105810155399387,0.9500678426051561,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S079_best_model_fold.pth
S080,56,0.3045389,0.6644004144004144,0.9499396135265701,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S080_best_model_fold.pth
S082,57,0.46150535,0.5065934849240858,0.9501501501501501,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S082_best_model_fold.pth
S083,58,0.21454169,0.4006412271327089,0.9499618611746758,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S083_best_model_fold.pth
S084,59,-0.01933135,0.40825835475578404,0.950025920165889,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S084_best_model_fold.pth
S085,60,0.69542205,0.15106223977794384,0.9499573742540495,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S085_best_model_fold.pth
S086,61,0.0629096,0.4425156516789983,0.9496382860322761,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S086_best_model_fold.pth
S088,62,-13.534583,0.4013980548801667,0.9499398073836276,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S088_best_model_fold.pth
S089,63,-0.38500535,0.5103802051901026,0.9499343832020998,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S089_best_model_fold.pth
S090,64,0.57408977,0.2992752932201774,0.9499522445081184,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S090_best_model_fold.pth
S003,0,-0.6973963,0.8420160150730099,0.95002331002331,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S003_best_model_fold.pth
S004,1,0.25651568,0.4486948694869487,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S004_best_model_fold.pth
S005,2,0.7497122,0.7970479704797048,0.9499479166666667,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S005_best_model_fold.pth
S006,3,-0.017729005,0.5431640625,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S006_best_model_fold.pth
S007,4,-0.5645568,0.43589473129054374,0.9500850340136054,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S007_best_model_fold.pth
S009,5,-0.12960365,0.45047855370436013,0.94996996996997,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S009_best_model_fold.pth
S010,6,0.7242601,0.5716468961502074,0.9500493275871021,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S010_best_model_fold.pth
S011,7,-1.6711215,0.5279544693672581,0.9500216731686173,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S011_best_model_fold.pth
S012,8,1.0099893,0.2811536088834053,0.9499301118210862,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S012_best_model_fold.pth
S013,9,0.07095656,0.5501708605156881,0.9500222518914108,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S013_best_model_fold.pth
S014,10,0.8322133,0.37908249952803474,0.9500831946755408,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S014_best_model_fold.pth
S015,11,0.7356614,0.7689641894493646,0.9499823102777286,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S015_best_model_fold.pth
S018,12,24.003702,0.6379635449402892,0.9500680272108843,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S018_best_model_fold.pth
S020,13,0.3489642,0.47862513426423203,0.9499493414387031,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S020_best_model_fold.pth
S021,14,-0.1873086,0.3405566396220602,0.9501557632398754,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S021_best_model_fold.pth
S023,15,-0.09623566,0.6125,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S023_best_model_fold.pth
S024,16,0.41628188,0.616301292861158,0.950164365548981,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S024_best_model_fold.pth
S025,17,0.31070572,0.668541080912215,0.9499181669394435,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S025_best_model_fold.pth
S027,18,-0.5065446,0.3196165849308961,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S027_best_model_fold.pth
S028,19,0.69754577,0.5887897904430426,0.9498672497266906,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S028_best_model_fold.pth
S029,20,51.324333,0.47635574837310196,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S029_best_model_fold.pth
S031,21,0.21414585,0.5658510059815117,0.9499684940138626,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S031_best_model_fold.pth
S032,22,19.073448,0.3533997401472499,0.9499535747446611,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S032_best_model_fold.pth
S033,23,2.625042,0.5564243652862245,0.9499505440158259,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S033_best_model_fold.pth
S034,24,-0.18489891,0.8512868134783762,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S034_best_model_fold.pth
S035,25,0.26111412,0.715332492908919,0.9499742400824317,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S035_best_model_fold.pth
S039,26,0.46421838,0.7104117427540739,0.950087489063867,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S039_best_model_fold.pth
S042,27,0.59745824,0.6470159358400167,0.949954954954955,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S042_best_model_fold.pth
S043,28,0.0065106265,0.502864734700656,0.9500738552437223,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S043_best_model_fold.pth
S044,29,-2.2810037,0.2553191489361702,0.9500481695568401,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S044_best_model_fold.pth
S045,30,41.729973,0.36211844508218105,0.9500680272108843,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S045_best_model_fold.pth
S046,31,0.44788337,0.693792484288829,0.9499391727493918,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S046_best_model_fold.pth
S048,32,0.09587927,0.6140786338363781,0.9499759078365237,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S048_best_model_fold.pth
S049,33,-0.30779952,0.7733745684695051,0.9499371596145789,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S049_best_model_fold.pth
S050,34,26.828144,0.6355672823218997,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S050_best_model_fold.pth
S051,35,-0.08862384,0.6593505959720509,0.9500768049155146,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S051_best_model_fold.pth
S053,36,0.08088787,0.6557267805081216,0.9499165275459098,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S053_best_model_fold.pth
S054,37,0.32045645,0.7151548241166835,0.9499975221765201,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S054_best_model_fold.pth
S056,38,-0.0050890082,0.6319310982988113,0.9494545454545454,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S056_best_model_fold.pth
S057,39,0.31185973,0.4102817974105103,0.949922480620155,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S057_best_model_fold.pth
S061,40,-0.32339165,0.43449508489722966,0.9500229252636405,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S061_best_model_fold.pth
S062,41,-3.7178755,0.5085223459938263,0.9499698613622665,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S062_best_model_fold.pth
S063,42,0.54046196,0.5978804827789226,0.9499689633767846,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S063_best_model_fold.pth
S064,43,0.06900853,0.39144190461124734,0.9499926315272388,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S064_best_model_fold.pth
S066,44,0.21560407,0.7404040957126431,0.9500366300366301,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S066_best_model_fold.pth
S068,45,0.3101319,0.6382241109371505,0.9500227376080036,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S068_best_model_fold.pth
S069,46,0.15948999,0.4465322112594312,0.9501457119067444,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S069_best_model_fold.pth
S070,47,0.2595033,0.5040372929326563,0.9499690284461809,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S070_best_model_fold.pth
S071,48,0.13717628,0.4526390616669629,0.9500328731097962,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S071_best_model_fold.pth
S072,49,4.0940056,0.5000445077443475,0.9500564971751413,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S072_best_model_fold.pth
S073,50,1.2013355,0.3876522469550609,0.9500248385494288,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S073_best_model_fold.pth
S074,51,5.9705305,0.6884198833657318,0.9499211977935382,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S074_best_model_fold.pth
S076,52,-0.07545347,0.3859475507174666,0.9500435161009574,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S076_best_model_fold.pth
S077,53,4.754572,0.7832673267326733,0.9499545040946314,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S077_best_model_fold.pth
S078,54,0.24032867,0.3981046700247588,0.9481373971940009,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S078_best_model_fold.pth
S079,55,0.2561496,0.7105810155399387,0.9500678426051561,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S079_best_model_fold.pth
S080,56,0.3045389,0.6644004144004144,0.9499396135265701,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S080_best_model_fold.pth
S082,57,0.46150535,0.5065934849240858,0.9501501501501501,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S082_best_model_fold.pth
S083,58,0.21454169,0.4006412271327089,0.9499618611746758,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S083_best_model_fold.pth
S084,59,-0.01933135,0.40825835475578404,0.950025920165889,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S084_best_model_fold.pth
S085,60,0.69542205,0.15106223977794384,0.9499573742540495,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S085_best_model_fold.pth
S086,61,0.0629096,0.4425156516789983,0.9496382860322761,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S086_best_model_fold.pth
S088,62,-13.534583,0.4013980548801667,0.9499398073836276,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S088_best_model_fold.pth
S089,63,-0.38500535,0.5103802051901026,0.9499343832020998,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S089_best_model_fold.pth
S090,64,0.57408977,0.2992752932201774,0.9499522445081184,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S090_best_model_fold.pth
S091,65,-0.015904676,0.5249506903353057,0.9500665778961385,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S091_best_model_fold.pth
S003,0,-0.6973963,0.8420160150730099,0.95002331002331,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S003_best_model_fold.pth
S004,1,0.25651568,0.4486948694869487,0.95,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S004_best_model_fold.pth
S005,2,0.7497122,0.7970479704797048,0.9499479166666667,/home/eric/Engineering/Work/pisces/dreamt_training_logs/02261ded306533d2f38bdb4ca120f97e2cb97cb8/S005_best_model_fold.pth
